tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
102853,138617,True,Fri Dec 01 22:40:31 +0000 2017,"@Morrisons No nothing yet the leaflet I got from the store says closing date 18th December yet when I apply it says it’s closed, am just after a definitive answer",102854,102852.0
102854,Morrisons,False,Fri Dec 01 22:55:40 +0000 2017,"@138617 Hi, thanks for the Tweet. I'm sorry you seem to be going round in circles !!! There is nobody I can contact  now but I'm in on Monday at 2pm I'll do my best to see if I can find you a definite contact. Mark",,102853.0
102855,Morrisons,False,Thu Nov 30 17:34:25 +0000 2017,@138621 ... should be back up and running by the earliest 8pm tonight and definitely for store opening Friday. Hope this helps. Mark,,102856.0
102856,138621,True,Thu Nov 30 16:16:33 +0000 2017,@Morrisons fix the heating in grimsby store staff looked freezing and shop very very cold,"102855,102857",
102857,Morrisons,False,Thu Nov 30 17:34:16 +0000 2017,"@138621 Hey Andrea, I've just spoken to the Customer Service Manager at Grimsby and would you believe they are having new boilers fitted today !!! The heating.......",,102856.0
102858,Morrisons,False,Thu Nov 30 17:32:53 +0000 2017,@138622 I'm so sorry to hear that Rebecca. Please can you DM me and let me know roughly what time you visited the store and also if you were able to get the staff members name. - Smaira,102859,102860.0
102859,131532,True,Thu Nov 30 21:52:36 +0000 2017,"@Morrisons @138622 Surprise you DM, you sit in an office dishing out sorry, but management dont care",,102858.0
102860,138622,True,Thu Nov 30 17:20:58 +0000 2017,".@Morrisons today in your Welwyn Garden City branch, when I asked one of your staff members where I would find brioche rolls, the response I got was “I haven’t got a clue” and he carried on loading the shelves. This was in the bread section!!","102858,102861",
102862,Morrisons,False,Thu Nov 30 17:28:10 +0000 2017,@138623 Thanks for the great feedback Daniel. I'll be sure to feed this back to the store manager for you :) - Smaira,,102863.0
102863,138623,True,Thu Nov 30 16:43:50 +0000 2017,"@Morrisons just been served by Mike at your Petrol station in Anlaby, he was very friendly polite and genuine! great service.",102862,
102864,Morrisons,False,Thu Nov 30 17:18:33 +0000 2017,"@138624 Hi Jaclyn, Oooh I say !!! Really sorry about this. DM me the barcode, store you bought from and a copy of your receipt please. Also let me have your address and More Card number if you have one so I can get this sorted out for you. Thanks Mark",,102865.0
102865,138624,True,Thu Nov 30 16:10:13 +0000 2017,@Morrisons very large eggs? Your egg is the front in the middle. The others are farm eggs! https://t.co/35wH7jTIuK,"102866,102864",
102867,marksandspencer,False,Sun Nov 12 19:10:38 +0000 2017,"@138625 It would be helpful if you could let us have the barcode number and use by/display until dates for the product. If you still have the packaging, we'd be grateful if you could keep hold of these, so we can fully investigate. 1/2",102868,102869.0
102868,138625,True,Thu Nov 30 17:50:15 +0000 2017,@marksandspencer I have just DM’d you 😘,,102867.0
102869,138625,True,Sun Nov 12 14:27:38 +0000 2017,"I just ate it @marksandspencer, very lemony, like a palate cleanser after my Percy’s",102867,
102870,Delta,False,Tue Aug 29 12:25:58 +0000 2017,@138626 Seats are subject to change whenever there’s a schedule or equipment change. My apology for any inconvenience.  *ALS,102871,102872.0
102871,138626,True,Thu Nov 30 17:54:18 +0000 2017,@Delta,102873,102870.0
102873,Delta,False,Thu Nov 30 17:58:39 +0000 2017,"@138626 Hi, can you please DM me your ticket number? *TMC",,102871.0
102872,138626,True,Tue Aug 29 12:23:07 +0000 2017,@delta. My seats were moved to the back of the plane on a long flight and I was told to PAY over $100 to move forward. Totally unethical.,102870,
102874,HPSupport,False,Thu Nov 23 16:56:42 +0000 2017,"@138627 Hi Frank, thanks for writing to us. Please let me know which printer you use and what is the issue with it? Do you get any errors?
Please reply as a DM so that I can assist you better. Regards ^ Sanal https://t.co/a2xkfCrUG1",,102875.0
102875,138627,True,Thu Nov 23 16:52:10 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp,102874,
102876,HPSupport,False,Thu Nov 23 16:56:17 +0000 2017,"@138628 Hi Serdar, thanks for writing to us. Please let me know which printer you use and what is the issue with it? Do you get any errors?
Please reply as a DM so that I can assist you better. Regards ^ Sanal https://t.co/a2xkfCrUG1",,102877.0
102877,138628,True,Thu Nov 23 16:53:36 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ljhelp,102876,
102878,AmazonHelp,False,Thu Nov 30 18:13:00 +0000 2017,"@138629 I'm sorry for the frustration! We'd like to look into this further with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC",,102879.0
102879,138629,True,Thu Nov 30 17:59:39 +0000 2017,WTF @115830? I'm at home. Is it too cold to deliver parcels today or something? https://t.co/VTlwLkHXjX,102878,
102880,AmazonHelp,False,Thu Nov 30 18:12:08 +0000 2017,"@138630 Hi, Nora! Thanks for reaching out! Did something happen when you received your order? Could you please verify who the carrier was: https://t.co/zmfaHSOBuP. Please let us know! ^KJ",,102881.0
102881,138630,True,Thu Nov 30 18:06:16 +0000 2017,"Why are Amazon prime packages delivered in such a shady way? Like, hello there unmarked white van coming down our driveway, thank you for the package",102880,
102882,AmazonHelp,False,Thu Nov 30 18:12:05 +0000 2017,@138631 I'm sorry to hear this. What options or information were provided when you contacted us? ^GR,"102883,102884,102885",102886.0
102883,138631,True,Thu Nov 30 18:22:07 +0000 2017,@AmazonHelp They called be back twice with no caller id. They didn't legibly introduce who they were.,102887,102882.0
102887,AmazonHelp,False,Thu Nov 30 18:29:26 +0000 2017,@138631 I'm sorry for the frustration! Were you able to try any of these tips: https://t.co/FDP0zxHBm8? ^SJ,102888,102883.0
102888,138631,True,Thu Nov 30 19:27:42 +0000 2017,@AmazonHelp I did try all of those unfortunately it didn't do anything :/,,102887.0
102884,138631,True,Thu Nov 30 18:21:36 +0000 2017,@AmazonHelp I would get through explaining the issue then the call would end.,,102882.0
102885,138631,True,Thu Nov 30 18:15:09 +0000 2017,@AmazonHelp He gave me the phone number: 818662161072 which is not a phone number,102889,102882.0
102889,AmazonHelp,False,Thu Nov 30 18:27:00 +0000 2017,@138631 I understand! Let's solve this! Please reach out to us via phone/chat here: https://t.co/hApLpMlfHN and we can give this another shot. ^TK,102890,102885.0
102890,138631,True,Thu Nov 30 19:28:25 +0000 2017,"@AmazonHelp I will try this after work today, thank you so much. Was very frustrating trying to use the help number.",102891,102889.0
102891,AmazonHelp,False,Thu Nov 30 19:30:08 +0000 2017,@138631 Ok! Please keep us in the loop. ^JO,102892,102890.0
102892,138631,True,Thu Nov 30 23:54:16 +0000 2017,"@AmazonHelp Thank you guys so much, the issue has been resolved. A replacement is being sent",102893,102891.0
102893,AmazonHelp,False,Fri Dec 01 00:02:38 +0000 2017,"@138631 Thanks for the update, glad we could get a replacement processed for you. I hope you enjoy the rest of your evening, take care! :D ^EZ",,102892.0
102886,138631,True,Thu Nov 30 18:10:35 +0000 2017,@115821 I've had dot for 1 day &amp; it doesn't work. Won't turn on no matter where I plug it in &amp; can't reset. Your Tech support did nothing.,102882,
102894,AmazonHelp,False,Thu Nov 30 18:12:00 +0000 2017,"@138632 Entendu :) Merci de nous tenir informé de la situation, nous restons à votre disposition en cas de besoin. 

^SA",,102895.0
102895,138632,True,Thu Nov 30 18:05:02 +0000 2017,"@AmazonHelp Aucune idée, je n'ai pas mon pc à disposition pour vérifier, j'ai préféré demander un échange via le site et retourner l'article.",102894,102896.0
102896,AmazonHelp,False,Thu Nov 30 18:02:00 +0000 2017,"@138632 Bonsoir, je suis vraiment désolée que l'article soit arrivé dans cet état, est-ce que l'article est intact ? ^ASZ",102895,102897.0
102897,138632,True,Thu Nov 30 17:47:33 +0000 2017,Normal de recevoir une carte graphique sans carton de livraison et ouverte dans cet état @120533 ? https://t.co/tFDsLmBMZd,102896,
102898,AmazonHelp,False,Thu Nov 30 18:11:37 +0000 2017,"@138633 We don't intend to keep you waiting. However, the winners of the contest will be announced soon on our website. Appreciate your understanding. ^SD",102899,69872.0
102899,138633,True,Fri Dec 01 07:02:23 +0000 2017,@AmazonHelp Ohkkkk but i m waiting so plese do fast,102900,102898.0
102900,AmazonHelp,False,Fri Dec 01 07:14:52 +0000 2017,@138633 We get you're excited about the results. We're on it and your wait will be over soon. ^SY,,102899.0
69872,138633,True,Thu Nov 30 17:45:56 +0000 2017,@115850 Where is the winner list of one plus 5T competition....i m waiting bcoz i gave all the answer correctly so plzz announce the winner,102898,69868.0
102901,AmazonHelp,False,Thu Nov 30 18:11:34 +0000 2017,@138634 All the contest winners are published on our official website. Please stay tuned. ^SD,,102902.0
102902,138634,True,Thu Nov 30 17:54:06 +0000 2017,@118919 at which paltform the results of ur contest r announced??,102901,
102903,AmazonHelp,False,Thu Nov 30 18:11:30 +0000 2017,@131812 We have responded to your query here: https://t.co/uXtdCq61hZ. Request you to check with the same. ^GD,,102904.0
102904,131812,True,Thu Nov 30 17:56:32 +0000 2017,Day 3# Day light Robbery by Amazon #Delivered Fake Bose Speakers #Not interested in replacing to orginal product #@115851 Solve my problem @AmazonHelp can't solve.They don't have power. @118342 @119341,"102903,102905",
102906,AmazonHelp,False,Thu Nov 30 18:11:30 +0000 2017,@138635 Hi! How can we assist? :) Regards ^TA,102907,102908.0
102907,138635,True,Fri Dec 01 18:07:08 +0000 2017,@AmazonHelp Thank you for answers :) Can you help me this order? My all friends's order shipped out today. https://t.co/KcEy98CNt1,102909,102906.0
102909,AmazonHelp,False,Fri Dec 01 18:21:33 +0000 2017,"@138635 My colleague gave you a link via direct message. Please contact us using this link. Regards, ^AN",102910,102907.0
102910,138635,True,Fri Dec 01 20:13:57 +0000 2017,@AmazonHelp I have filled this form but ı have no hope. No one read my text/mail. I lost hope to amazon :( Anyway thanks for spare time to me.,102911,102909.0
102911,AmazonHelp,False,Fri Dec 01 20:32:30 +0000 2017,@138635 We received your message. We will get back to you by tomorrow. ^BL,"102912,102913,102914,102915",102910.0
102912,138635,True,Sat Dec 02 08:50:27 +0000 2017,@AmazonHelp This is your answer: https://t.co/hfiKg8yYCV,102916,102911.0
102916,AmazonHelp,False,Sat Dec 02 09:12:31 +0000 2017,@138635 We already consider your request. Please have some patience. Thanks :) ^DS,102917,102912.0
102917,138635,True,Sat Dec 02 14:33:00 +0000 2017,@AmazonHelp Ya. You will inform me 6th december. They will deliver this order at 6th december. Sorry but amazon.de is not professional. These are my last order. I dont use amazon.de anymore. https://t.co/1hpYkhNc34,102918,102916.0
102918,AmazonHelp,False,Sat Dec 02 14:48:00 +0000 2017,@138635 My colleague is working on this and should he get a result before that date of course he will inform you immediately. Regards ^AN,,102917.0
102913,138635,True,Sat Dec 02 08:51:33 +0000 2017,@AmazonHelp And this is your TR customer: https://t.co/H0y6jzTARN,,102911.0
102914,138635,True,Sat Dec 02 08:55:04 +0000 2017,"@AmazonHelp There is more... But i will show you something.
These are mine https://t.co/pKHzDs4NYV",,102911.0
102915,138635,True,Sat Dec 02 08:52:22 +0000 2017,@AmazonHelp And this is your TR customer service 2: https://t.co/if43kiOTlc,,102911.0
102908,138635,True,Thu Nov 30 18:10:31 +0000 2017,@116316 SİPARİŞ NUMARASI 304-2890154-3033115,102906,
102919,AmazonHelp,False,Thu Nov 30 18:11:29 +0000 2017,@138636 MPOS devices are provided depending on their availability for a COD order shipped by Amazon Transport Services. While we're unable to guarantee the availability; request you to have the requisite cash ready when receiving the order.^GD,,102920.0
102920,138636,True,Thu Nov 30 17:51:14 +0000 2017,@AmazonHelp In my recent order of worth 11k.. I had no option to pay via card. No machine available with delivery personnel. Going back to stone age? #delhivery,102919,
102921,AmazonHelp,False,Thu Nov 30 18:11:29 +0000 2017,@138637 I understand your concern regarding the order. We'd like to assist you with this. Kindly drop your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^BV,,102922.0
102922,138637,True,Thu Nov 30 17:58:25 +0000 2017,@115850 @5903 @115850 please note I do not want a replacement I want a refund but there is no option for refund on your app. Contact me!!,102921,102923.0
102923,138637,True,Thu Nov 30 17:48:52 +0000 2017,"@115850 ordered a @5903  momentum 2 iebt earphone from Amazon. Came in a horrible condition. The box was damaged, the box inside the hard case was damaged. Wtf? Want to return it right now! Don't want replacement. Ordering it directly from the Sennheiser site.","102924,102922",
102925,AmazonHelp,False,Thu Nov 30 18:10:37 +0000 2017,@138635 Um welchen Artikel geht es denn? ^BL,,102926.0
102926,138635,True,Thu Nov 30 18:08:44 +0000 2017,"@116316 
Hallo, dieser Artikel ist auf Lager, aber das Versanddatum ist zu weit. Kannst du mir helfen?",102925,
102927,AmazonHelp,False,Thu Nov 30 18:09:52 +0000 2017,"@138638 This isn't at all the experience we strive to provide, I'm truly sorry for any inconvenience caused! Please, give us another chance via phone or chat here: https://t.co/hApLpMlfHN We're here to help! ^JE","102928,102929",102930.0
102928,138638,True,Thu Nov 30 18:12:25 +0000 2017,"@AmazonHelp Two times through and no one could answer. You wasted enough time. I’m just requesting a return for the item, which you will pay for since this is your idiocy!",,102927.0
102929,138638,True,Thu Nov 30 18:13:48 +0000 2017,"@AmazonHelp I mean, this is so massively dumb. Take out a feature, then don’t tell your support how to manage it. Simple question and instead I get the third degree on my billing address and wrong information based on where it was sent.",102931,102927.0
102931,AmazonHelp,False,Thu Nov 30 18:25:01 +0000 2017,"@138638 My apologies for the frustrating and disappointing experience you've had, but we'd like to help if we can. Please provide your details here, with all pertinent information, and we'll be in touch: https://t.co/1z61gIZ64D ^KN",102932,102929.0
102932,138638,True,Thu Nov 30 19:07:05 +0000 2017,@AmazonHelp You should have enough info to figure it out. Figure it out and email me,102933,102931.0
102933,AmazonHelp,False,Thu Nov 30 19:12:31 +0000 2017,@138638 We're unable to access accounts here on Twitter. Sending us your information using the link ^KN provided will allow us to look into it. ^LI,"102934,102935",102932.0
102934,138638,True,Thu Nov 30 22:19:04 +0000 2017,@AmazonHelp @AmazonHelp takes idiocy to new heights. You are basically Walmart now. Six people plus to get A WISH LIST NAME,,102933.0
102935,138638,True,Thu Nov 30 19:20:33 +0000 2017,@AmazonHelp Email has been pm’d to you,,102933.0
102930,138638,True,Thu Nov 30 18:03:50 +0000 2017,"This is the nightmare that @AmazonHelp has become. No Help and They Hang Up On You. Wow, @115851 are you watching these idiots destroy your company? https://t.co/IYKKf34Mfo",102927,
102936,AmazonHelp,False,Thu Nov 30 18:09:52 +0000 2017,@138639 All the contest winners are published on our official website. Please stay tuned. ^MK,102937,102938.0
102937,138639,True,Thu Nov 30 19:02:34 +0000 2017,@AmazonHelp Provide link of that page.. Where results have announced!!,102939,102936.0
102939,AmazonHelp,False,Thu Nov 30 19:33:00 +0000 2017,"@138639 Once the results are announced, you can find the list of contest winners here: https://t.co/ICRkX2fNTQ. ^MO",,102937.0
102938,138639,True,Thu Nov 30 18:00:05 +0000 2017,@AmazonHelp Where can i check this results,102936,102940.0
102940,AmazonHelp,False,Thu Nov 30 17:55:27 +0000 2017,@138639 The contest results may be announced at any moment now. Kindly stay tuned to our website for the update. ^MN,102938,69871.0
69871,138639,True,Thu Nov 30 17:32:16 +0000 2017,@115850 What about your 30 Nov results of Amazon app quiz of 10(OnePlus 5T) and 15 Nov(LG Q6),102940,69868.0
102941,AmazonHelp,False,Thu Nov 30 18:09:52 +0000 2017,@138640 Oh no! I'm sorry about the late or lost items. This isn't the experience we'd want our customers to have. Has there been a reoccurring carrier with those packages? ^GP,102942,102943.0
102942,138640,True,Thu Nov 30 18:12:08 +0000 2017,@AmazonHelp You might want to talk to @123693,102944,102941.0
102944,123693,True,Thu Nov 30 18:20:55 +0000 2017,@138640 @AmazonHelp Amazon big trouble I bought cyber Monday deal but you guys damaged the package in transit and now won’t honor the deal price 😕😕😕,,102942.0
102943,138640,True,Thu Nov 30 17:58:05 +0000 2017,"@123693 @138641 @115821 Dude, I've been having weird things happen with delivery lately. Will say it's out for delivery for like 4 days, or gets lost. Never had this stuff happen until like 2 mos ago",102941,102945.0
102945,123693,True,Thu Nov 30 17:55:33 +0000 2017,@138640 @138641 @115821 They website still told me my items were coming even though shipping clearly indicated they were returning to seller after damage on the delivery truck 🤷‍♂️,102943,102946.0
102946,138640,True,Thu Nov 30 17:54:53 +0000 2017,@123693 @138641 @115821 I just did it through the website,102945,102947.0
102947,123693,True,Thu Nov 30 17:54:13 +0000 2017,@138641 @115821 If there is a special US call center only phone number I’m willing to try that,102946,102948.0
102948,123693,True,Thu Nov 30 17:53:32 +0000 2017,@138641 @115821 I spoke to them twice on the phone. They did not give it to me,102947,102949.0
102949,138641,True,Thu Nov 30 17:49:26 +0000 2017,"@123693 @115821 Amazon customer service on the phone is great. Call, tell problem, State clearly your acceptable fix for the situation. They’ll likely give it to you.",102948,102950.0
102950,123693,True,Thu Nov 30 17:47:37 +0000 2017,@115821 love 2 get a refund for the items for mysteriously 20 less than what i paid for it and only able to get the difference as a gift card #cmon,102949,102951.0
102951,123693,True,Thu Nov 30 17:30:45 +0000 2017,this hardly seems like my fault @115821 https://t.co/LPt3xfZjKM,102950,102952.0
102952,123693,True,Thu Nov 30 17:22:55 +0000 2017,love 2 buy things on cyber monday from amazon only 2 have amazon logistics be unable to deliver them and so amazon refuses to honor the previous price 🙃🙃,102951,
102953,AmazonHelp,False,Thu Nov 30 18:09:27 +0000 2017,"@138642 Sorry for the situation. As mentioned by our support team earlier we wouldn't be able to accept remorse returns for mobile phones. For more information about our returns policy, please check this link here: https://t.co/oqd5UFlsja Appreciate your understanding. ^MN",102954,102955.0
102954,138642,True,Thu Nov 30 18:46:46 +0000 2017,"@AmazonHelp i am unable to return. While returning, it is suggesting to download the App. I have already told that it is not compatible with JIO sim. What is the need of that App. I want to return my mobile. I don't want refund. Order No: 404-9391432-5602714 @115851",,102953.0
102955,138642,True,Thu Nov 30 17:54:02 +0000 2017,"Please stop purchasing mobile from amazon. Now days, they are not returning the mobile. They are giving only replace option. I have purchased the wrong mobile. Now they are not returning @115821 @AmazonHelp",102953,
102956,AmazonHelp,False,Thu Nov 30 18:09:00 +0000 2017,@138643 We'd like to try to help! You can view your Prime membership details here: https://t.co/JxLWnVhEYw by selecting Manage Prime Membership. Please let us know if we can help with anything else.^CO,,102957.0
102957,138643,True,Thu Nov 30 18:02:54 +0000 2017,but 4real @115821 how come u charged my account 4 Prime on 11/30? something isn’t adding up...&amp; that THING is the amount of $ in my account,102956,102958.0
102958,138643,True,Thu Nov 30 17:54:49 +0000 2017,"sure, my checkings may be -$36.86! &amp; SURE, I️ may have rent due tomorrow! But! I️ am feeling EMBOLDENED &amp; IMPASSIONED &amp; that is priceless!",102957,
102959,AmazonHelp,False,Thu Nov 30 18:09:00 +0000 2017,"@138644 Thanks for reaching out to us today! To clarify, which Amazon site do you normally purchase from, https://t.co/hSs9w9f1pF or https://t.co/5ol5X6rY2M? We're here to help as much as we can! ^AZ",102960,102961.0
102960,138644,True,Thu Nov 30 18:21:55 +0000 2017,"@AmazonHelp This would be my first amazon purchase, but think uk would be better as the import costs from us are quite high. I just need a version which lets me play it in a dvd player but I would also like the bonus material",102962,102959.0
102962,AmazonHelp,False,Thu Nov 30 18:37:00 +0000 2017,@138644 Thanks for confirming! The difference between the two links you provided are the regions - I recommend this one: https://t.co/66DNRvV4VU because it is Region 2 and playable in Europe. The other option is not viewable in Europe. I hope this information helps! ^SD,,102960.0
102961,138644,True,Thu Nov 30 17:47:19 +0000 2017,@AmazonHelp  what is the difference between these 2? https://t.co/11rJEPS4nQ and https://t.co/jo7vnB5ueV,102959,
102963,AmazonHelp,False,Thu Nov 30 18:08:27 +0000 2017,@138645 Votre dossier est-il en suivi par un agent de notre SAV je vous prie ? ^MA,102964,102965.0
102964,138645,True,Thu Nov 30 18:10:06 +0000 2017,"@AmazonHelp Tout à fait, depuis samedi dernier.",102966,102963.0
102966,AmazonHelp,False,Thu Nov 30 18:25:01 +0000 2017,"@138645 Alors soyez assuré que votre requête est en cours de traitement, et que vous serez recontacté dès que possible afin de vous informer de la résolution du problème.
^SA",102967,102964.0
102967,138645,True,Fri Dec 01 07:40:22 +0000 2017,@AmazonHelp Je n'y crois pas un seul instant. Je n'aime pas qu'on me mente ou qu'on me manque de respect. Votre service clientèle n'est plus ce qu'il était.,102968,102966.0
102968,AmazonHelp,False,Fri Dec 01 07:52:52 +0000 2017,@138645 Avez-vous reçu un retour par notre service?,102969,102967.0
102969,138645,True,Fri Dec 01 07:53:37 +0000 2017,@AmazonHelp Toujours pas. On devait pourtant me rappeler avant hier. Et hier.,102970,102968.0
102970,AmazonHelp,False,Fri Dec 01 07:54:55 +0000 2017,"@138645 Merci de remplir le formulaire suivant afin que je puisses vérifier ceci pour vous : https://t.co/HtUowg2UGX  
^YL",102971,102969.0
102971,138645,True,Fri Dec 01 08:00:17 +0000 2017,@AmazonHelp C'est fait !,"102972,102973",102970.0
102972,AmazonHelp,False,Fri Dec 01 08:14:28 +0000 2017,@138645 J'ai essayé de vous appeler mais sans succès. Pourriez-vous me communiquer une tranche horaire où vous serez disponible ? ^SM,102974,102971.0
102974,138645,True,Fri Dec 01 08:16:54 +0000 2017,@AmazonHelp Je suis dans les transports. Vous pouvez m'appeler à partir de 10h30.,102975,102972.0
102975,AmazonHelp,False,Fri Dec 01 08:20:23 +0000 2017,@138645 Entendu !,,102974.0
102973,AmazonHelp,False,Fri Dec 01 08:05:53 +0000 2017,@138645 Merci. ^SM,,102971.0
102965,138645,True,Thu Nov 30 18:00:35 +0000 2017,"@AmazonHelp Un code promotionnel qui ne fonctionne pas et on me dit qu'on va regarder, qu'on va me rappeler, que je ne m'inquiète pas... en attendant j'attends. Sans compter que je dois expliquer mon problème à chaque fois comme personne ne prend en note ce que je raconte.",102963,102976.0
102976,AmazonHelp,False,Thu Nov 30 17:53:32 +0000 2017,"@138645 Bjr, je suis sincèrement désolé d'apprendre cela et vous prie de nous en excuser, pouvez-vous m'expliquer de quoi s'agit-il ? ^RA",102965,102977.0
102977,138645,True,Thu Nov 30 17:36:17 +0000 2017,"Le service client d'@120533 qui me balade depuis des jours, ça ment, ça raccroche au nez. Il est beau, l'ogre de l'e-commerce au SAV sans faille. jpp",102976,
102978,AmazonHelp,False,Thu Nov 30 18:07:30 +0000 2017,@138646 We're here to listen! So sorry for any inconvenience. Do you have an order that's missed the delivery date provided in your confirmation e-mail? ^BL,,102979.0
102979,138646,True,Thu Nov 30 18:05:28 +0000 2017,@115821 where can I make complaints about the 2-day shipping that takes 4-days?,102978,
102980,AmazonHelp,False,Thu Nov 30 18:06:30 +0000 2017,@138647 Oh my goodness! I apologize for the delay. Were you able to receive your package? ^GP,102981,102982.0
102981,138647,True,Thu Nov 30 18:07:26 +0000 2017,"@AmazonHelp It arrived just fine, it was a joke!",,102980.0
102982,138647,True,Thu Nov 30 17:55:47 +0000 2017,"It's really cool that Amazon now has a GPS tracker on your delivery.
That way, you can see that the driver took 4 hours to finish two deliveries on your street!",102980,
102983,AmazonHelp,False,Thu Nov 30 18:06:25 +0000 2017,"@138648 I'm sorry to hear this is your experience with us! We'd like to help. Without posting personal or account specific information, could you tell us a little more about what's going on? ^BL",,102984.0
102984,138648,True,Thu Nov 30 18:02:38 +0000 2017,"Amazon customer support continuing to try to process charges onto my account with out my consent. Is this how @115821 supports their customers.
#amazon #badservice https://t.co/kgpAGBXNsY","102983,102985",
102986,AmazonHelp,False,Thu Nov 30 18:06:24 +0000 2017,"@138649 Hi, Jamie! I'm sorry about the failed delivery attempts with your orders. Please contact us so we can discuss this issue in real time. https://t.co/JzP7hlA23B We look forward to hearing from you! ^VR",102987,102988.0
102987,138649,True,Thu Nov 30 18:16:04 +0000 2017,"@AmazonHelp I rang the customer support line so fingers crossed! Thanks for the reply, hopefully they will arrrive tmrw",102989,102986.0
102989,AmazonHelp,False,Thu Nov 30 18:18:00 +0000 2017,"@138649 You're welcome, Jamie! Please keep us posted! ^SW",102990,102987.0
102990,138649,True,Fri Dec 01 17:52:45 +0000 2017,"@AmazonHelp A third pretend attempt by your delivery driver means I’m still without my order. Shockingly bad service, so disappointed in Amazon",,102989.0
